epoch,accuracy,loss,val_accuracy,val_loss
0,0.4569036066532135,1.5776615142822266,0.5276759266853333,1.2958523035049438
1,0.5383961796760559,1.232607364654541,0.5483227968215942,1.181707739830017
2,0.5535603165626526,1.162044644355774,0.559581458568573,1.1400134563446045
3,0.561444878578186,1.1271111965179443,0.5637010335922241,1.1095871925354004
4,0.5649777054786682,1.1053141355514526,0.563725471496582,1.09564208984375
5,0.5689566731452942,1.085265040397644,0.5684685111045837,1.0771148204803467
6,0.57391357421875,1.0709878206253052,0.5731504559516907,1.0645512342453003
7,0.5780086517333984,1.059476375579834,0.5768177509307861,1.056362271308899
8,0.5803618431091309,1.0511659383773804,0.5815730094909668,1.0431498289108276
9,0.5824949741363525,1.0437164306640625,0.5792381763458252,1.0381362438201904
10,0.5847686529159546,1.0364482402801514,0.5823065042495728,1.0317400693893433
11,0.5864861607551575,1.0314072370529175,0.5862916111946106,1.027315616607666
12,0.5881608724594116,1.0263638496398926,0.5889931917190552,1.0257097482681274
13,0.5898600220680237,1.0199490785598755,0.5920370817184448,1.0202133655548096
14,0.5894749760627747,1.0178306102752686,0.5841401219367981,1.0203649997711182
15,0.5912230014801025,1.013900637626648,0.5926849246025085,1.0136574506759644
16,0.5921154022216797,1.0094081163406372,0.5943596959114075,1.0064191818237305
17,0.5946946740150452,1.0034254789352417,0.5967434644699097,1.0004607439041138
18,0.5962594151496887,1.000296711921692,0.5913035869598389,1.0011876821517944
19,0.5965466499328613,0.9978329539299011,0.5978069305419922,0.9950774312019348
20,0.5981908440589905,0.9945942163467407,0.5992249846458435,0.9947022795677185
21,0.5982641577720642,0.991787850856781,0.5978069305419922,0.9933456778526306
22,0.5995293855667114,0.9885797500610352,0.5994817018508911,0.9883397221565247
23,0.6003178358078003,0.9859170913696289,0.598002552986145,0.9894421100616455
24,0.6009229421615601,0.9832307696342468,0.5988215804100037,0.9867196679115295
25,0.6011307239532471,0.9812899231910706,0.600080668926239,0.9858278036117554
26,0.6014302372932434,0.9810780882835388,0.5999217629432678,0.9821492433547974
27,0.6031844019889832,0.9765524864196777,0.6014865040779114,0.9827031493186951
28,0.6023775935173035,0.9746559858322144,0.6007652282714844,0.9790112972259521
29,0.6035572290420532,0.9717334508895874,0.6012175679206848,0.9793387651443481
30,0.6036061644554138,0.9711353182792664,0.6037724614143372,0.9717335104942322
