epoch,accuracy,loss,val_accuracy,val_loss
0,0.9783641695976257,0.08928411453962326,0.9930469393730164,0.021209467202425003
1,0.9960992932319641,0.018408969044685364,0.9969519972801208,0.015602977015078068
2,0.997114360332489,0.01237788237631321,0.9972181916236877,0.01039679441601038
3,0.9973717331886292,0.009122355841100216,0.9972503781318665,0.008742762729525566
4,0.9973936676979065,0.007977950386703014,0.9972620606422424,0.007944159209728241
5,0.9974668025970459,0.007306939456611872,0.9972708225250244,0.00739007443189621
6,0.9977359175682068,0.006821830756962299,0.9978237152099609,0.006942481733858585
7,0.9979289770126343,0.006420769263058901,0.9978295564651489,0.006547111086547375
8,0.9979289770126343,0.006078821606934071,0.9978500008583069,0.006287724245339632
9,0.9980226159095764,0.005785995163023472,0.9978353977203369,0.005932163912802935
10,0.997969925403595,0.005538662895560265,0.9980635643005371,0.0057131401263177395
11,0.9980387091636658,0.005300711374729872,0.9978295564651489,0.005435510538518429
12,0.9980591535568237,0.005091466475278139,0.9980226159095764,0.005227686837315559
13,0.9981337785720825,0.00489387521520257,0.9980635643005371,0.005014906637370586
14,0.9982098340988159,0.004708806984126568,0.9984174966812134,0.004909057170152664
15,0.9982888102531433,0.004565394949167967,0.9983940720558167,0.004682719707489014
16,0.9983765482902527,0.004414571449160576,0.99834144115448,0.004540103953331709
17,0.9984248280525208,0.004279107321053743,0.9982010126113892,0.00438304478302598
18,0.9984599351882935,0.004160028416663408,0.9982273578643799,0.004311530850827694
19,0.9984613656997681,0.004047662019729614,0.9983940720558167,0.004195019602775574
20,0.998473048210144,0.003938830923289061,0.9986280798912048,0.004060863517224789
21,0.9985242486000061,0.003832959569990635,0.9984145760536194,0.0039133792743086815
22,0.9985461831092834,0.003758580656722188,0.9984145760536194,0.003936182241886854
23,0.9985403418540955,0.0036765343975275755,0.9984116554260254,0.0037517270538955927
24,0.9985827803611755,0.003598523559048772,0.9984087347984314,0.003681796370074153
25,0.9986266493797302,0.003540169447660446,0.9986369013786316,0.0037006554193794727
26,0.9986237287521362,0.003495476907119155,0.9984496831893921,0.0036470883060246706
27,0.9985886216163635,0.0034431149251759052,0.9985081553459167,0.0035255183465778828
28,0.9986456632614136,0.003387637436389923,0.9984350204467773,0.0034635874908417463
29,0.9986573457717896,0.0033427171874791384,0.998710036277771,0.003391347359865904
30,0.9987085461616516,0.0032897936180233955,0.9986369013786316,0.0033607061486691236
31,0.9986982941627502,0.003274249378591776,0.9985783696174622,0.0033069567289203405
32,0.9986968636512756,0.003222301136702299,0.9985842108726501,0.003241792554035783
33,0.9987801909446716,0.003186532761901617,0.9985345005989075,0.00337402755394578
34,0.9987801909446716,0.0031416513957083225,0.9988152980804443,0.0032338472083210945
35,0.998799204826355,0.003118212567642331,0.9990698099136353,0.003206605324521661
36,0.9988270401954651,0.0030937150586396456,0.9988358020782471,0.0031131862197071314
37,0.998847484588623,0.003054475411772728,0.9986251592636108,0.003148122690618038
38,0.9988241195678711,0.0030417318921536207,0.9989615678787231,0.003056979039683938
39,0.9987860918045044,0.0030165829230099916,0.9986251592636108,0.003112646285444498
40,0.9988694190979004,0.002982801292091608,0.9988328814506531,0.0029999190010130405
41,0.998850405216217,0.0029676835983991623,0.998856246471405,0.0030624899081885815
42,0.9989132881164551,0.002945770975202322,0.9989381432533264,0.002977446187287569
43,0.9988723397254944,0.002919259946793318,0.9989118576049805,0.0030063388403505087
44,0.9988752603530884,0.0029064465779811144,0.9991722106933594,0.0029143441934138536
45,0.9988723397254944,0.0028765727765858173,0.9990434646606445,0.0029725225176662207
46,0.9988811016082764,0.0028763161972165108,0.9987568259239197,0.0029302837792783976
47,0.9989001154899597,0.00285011762753129,0.9989381432533264,0.0028706134762614965
48,0.9989250302314758,0.0028243574779480696,0.9988358020782471,0.0030406168662011623
49,0.9988884329795837,0.0028173301834613085,0.9990756511688232,0.002857392653822899
50,0.9989601373672485,0.002799535635858774,0.9990756511688232,0.0028266061563044786
51,0.9989951848983765,0.0027777994982898235,0.9989586472511292,0.0027692222502082586
52,0.9989513158798218,0.0027690986171364784,0.9989411234855652,0.002757056150585413
53,0.9989191293716431,0.0027367728762328625,0.9988650679588318,0.0028612518217414618
54,0.9989381432533264,0.002729786094278097,0.9989674091339111,0.0027264405507594347
55,0.9989396333694458,0.0027199669275432825,0.9990522265434265,0.0027327723801136017
56,0.9990141987800598,0.0027003635186702013,0.9989469647407532,0.002722017467021942
57,0.9989528059959412,0.00269906222820282,0.9989381432533264,0.0026801172643899918
58,0.9989293813705444,0.0026887855492532253,0.9991517066955566,0.0028224592097103596
59,0.9989864230155945,0.0026643569581210613,0.9989615678787231,0.002628142246976495
60,0.9989732503890991,0.002654066076502204,0.9990668892860413,0.002693376736715436
61,0.9990010857582092,0.0026331113185733557,0.9989411234855652,0.0026787074748426676
62,0.9989571571350098,0.0026296235155314207,0.9989206194877625,0.0026613299269229174
63,0.9989820718765259,0.002620361978188157,0.9989674091339111,0.0028852401301264763
64,0.9989630579948425,0.002610652009025216,0.9990405440330505,0.0026256812270730734
65,0.9989922642707825,0.0025980204809457064,0.9990785717964172,0.0025684083811938763
66,0.9990156888961792,0.002598419087007642,0.9989440441131592,0.002614871598780155
67,0.9989995956420898,0.002558184089139104,0.9988825917243958,0.0027798812370747328
68,0.9989835023880005,0.0025714498478919268,0.9989352226257324,0.0026045835111290216
69,0.9989352226257324,0.0025817996356636286,0.9990785717964172,0.0025301442947238684
70,0.9989674091339111,0.0025499563198536634,0.9989381432533264,0.0025216995272785425
71,0.9989483952522278,0.00255023967474699,0.9989206194877625,0.0025770976208150387
72,0.9989791512489319,0.0025340039283037186,0.9990639686584473,0.002535834675654769
73,0.9990141987800598,0.0025414880365133286,0.9989586472511292,0.0025055338628590107
74,0.9989747405052185,0.0025331340730190277,0.9989615678787231,0.002528744051232934
75,0.9989571571350098,0.002520275302231312,0.9989352226257324,0.002505010226741433
76,0.9989937543869019,0.002523433417081833,0.9989352226257324,0.002485784702003002
77,0.9989835023880005,0.002519484143704176,0.9990639686584473,0.002500365488231182
78,0.9989922642707825,0.0025019587483257055,0.9990785717964172,0.0025561812799423933
79,0.9989601373672485,0.0024907193146646023,0.9989644885063171,0.0025199889205396175
80,0.9989835023880005,0.0024869523476809263,0.9989615678787231,0.0024718730710446835
81,0.9990054368972778,0.0024773788172751665,0.998724639415741,0.002673195209354162
82,0.9989937543869019,0.0024714034516364336,0.9990639686584473,0.0025509451515972614
83,0.9989674091339111,0.0024785955902189016,0.9990785717964172,0.0024928085040301085
84,0.9989922642707825,0.002460600109770894,0.9991517066955566,0.0024556678254157305
85,0.9990230202674866,0.002455882029607892,0.9989323019981384,0.0025240855757147074
86,0.9989440441131592,0.00245388550683856,0.9990756511688232,0.002427928615361452
87,0.9990200996398926,0.0024409214965999126,0.9991897344589233,0.0024627952370792627
88,0.9990098476409912,0.0024376208893954754,0.9990785717964172,0.0025362586602568626
89,0.9990391135215759,0.0024517481215298176,0.9989586472511292,0.0024194719735533
90,0.9990200996398926,0.0024194016586989164,0.9990756511688232,0.002397774485871196
91,0.9990200996398926,0.002414546674117446,0.9989528059959412,0.0024146682117134333
92,0.9989528059959412,0.0024154239799827337,0.9989557266235352,0.002427126280963421
93,0.9989849925041199,0.0024191054981201887,0.9990756511688232,0.002388046821579337
94,0.9989835023880005,0.00241681607440114,0.9990698099136353,0.0023744478821754456
95,0.9989513158798218,0.0024191252887248993,0.9989674091339111,0.002496160101145506
96,0.9989513158798218,0.0024052441585808992,0.999096155166626,0.0024029810447245836
97,0.9990141987800598,0.0024141932372003794,0.9989528059959412,0.002426715102046728
98,0.9990069270133972,0.0023990527261048555,0.9989381432533264,0.0025524962693452835
99,0.9989951848983765,0.0023912517353892326,0.9991897344589233,0.002348169684410095
100,0.9990581274032593,0.002380469348281622,0.9990814924240112,0.0023966876324266195
101,0.9990317821502686,0.0023836903274059296,0.999101996421814,0.002405483042821288
102,0.9990112781524658,0.002382757142186165,0.999104917049408,0.0024018846452236176
103,0.9990317821502686,0.002375429728999734,0.9989644885063171,0.002327603753656149
104,0.9989893436431885,0.0023864521645009518,0.9989528059959412,0.0023512293118983507
105,0.9990215301513672,0.0023622754961252213,0.9990610480308533,0.002393675036728382
106,0.9989835023880005,0.0023664580658078194,0.9990668892860413,0.0023445722181349993
107,0.9989966750144958,0.0023707870859652758,0.999101996421814,0.0023664350155740976
108,0.9990273714065552,0.0023540370166301727,0.9991663098335266,0.0024244976229965687
109,0.9990317821502686,0.0023622612934559584,0.9989674091339111,0.002322867978364229
110,0.9990040063858032,0.002349067945033312,0.9989557266235352,0.0023843205999583006
111,0.9990215301513672,0.002345725428313017,0.9989615678787231,0.0023173480294644833
112,0.9990230202674866,0.0023482227697968483,0.9990552067756653,0.0023183957673609257
113,0.9989937543869019,0.0023393132723867893,0.9989352226257324,0.0023269925732165575
114,0.9990493059158325,0.0023562146816402674,0.9991692304611206,0.0023275597486644983
115,0.9990434646606445,0.0023364080116152763,0.9991633892059326,0.002317051636055112
116,0.9990332126617432,0.0023426543921232224,0.9990668892860413,0.002290142234414816
117,0.9989849925041199,0.002334719756618142,0.9990814924240112,0.002296991180628538
118,0.9990054368972778,0.0023318969178944826,0.999101996421814,0.0022924840450286865
119,0.9990098476409912,0.0023407654371112585,0.9990873336791992,0.0024172526318579912
120,0.9990317821502686,0.002322260057553649,0.9989440441131592,0.0022999709472060204
121,0.9990449547767639,0.002322838408872485,0.9991897344589233,0.0023376313038170338
122,0.9990171790122986,0.0023175477981567383,0.9990785717964172,0.0023456367198377848
123,0.9990537166595459,0.0023220153525471687,0.9989820718765259,0.0022722731810063124
124,0.9990244507789612,0.0023167079780250788,0.9990639686584473,0.0023107833694666624
125,0.9990829825401306,0.002301797503605485,0.9991546273231506,0.002303999150171876
126,0.9990537166595459,0.002299200976267457,0.9989615678787231,0.0023214733228087425
127,0.9990112781524658,0.0023053304757922888,0.9989615678787231,0.0022794550750404596
128,0.9990215301513672,0.002308599418029189,0.9990931749343872,0.002282344503328204
129,0.9990141987800598,0.0022934749722480774,0.9991165995597839,0.0022349574137479067
130,0.9990785717964172,0.002299210289493203,0.9990756511688232,0.0023807187099009752
131,0.9990141987800598,0.0022811030503362417,0.9990902543067932,0.0023576710373163223
132,0.9990244507789612,0.0022921753115952015,0.9991136789321899,0.0022586381528526545
133,0.9990800619125366,0.002270928118377924,0.9990200996398926,0.0023362752981483936
134,0.9990463852882385,0.002280251123011112,0.9990931749343872,0.002226477488875389
135,0.9990156888961792,0.0022815291304141283,0.9990668892860413,0.002225973177701235
136,0.9989981651306152,0.0022662580013275146,0.9991663098335266,0.0022617473732680082
137,0.9990083575248718,0.002278696047142148,0.9989615678787231,0.002235161606222391
138,0.9990537166595459,0.0022784159518778324,0.9989761710166931,0.0022729416377842426
139,0.9990112781524658,0.002270824508741498,0.9990902543067932,0.002315460005775094
140,0.9990741610527039,0.0022681502159684896,0.9991897344589233,0.0022347692865878344
141,0.9990069270133972,0.0022689136676490307,0.999101996421814,0.0022572895977646112
142,0.9990230202674866,0.0022639723028987646,0.9992131590843201,0.0022207635920494795
143,0.9990727305412292,0.002258280524984002,0.9991868138313293,0.0022614188492298126
144,0.9990317821502686,0.0022684752475470304,0.9990639686584473,0.002235257066786289
145,0.9990332126617432,0.0022587748244404793,0.9991165995597839,0.002198191359639168
146,0.9991005063056946,0.002250790363177657,0.9992131590843201,0.002267317846417427
147,0.9990756511688232,0.0022509184200316668,0.9990668892860413,0.002205398865044117
148,0.9990288615226746,0.0022422161418944597,0.9990902543067932,0.002206747652962804
149,0.9990712404251099,0.0022533661685884,0.9990931749343872,0.002199206966906786
150,0.9990873336791992,0.0022438708692789078,0.9989528059959412,0.0022240288089960814
151,0.9990405440330505,0.002244527917355299,0.9990054368972778,0.002225389238446951
152,0.9990552067756653,0.002236688742414117,0.9989615678787231,0.002245530718937516
153,0.9990595579147339,0.002230120589956641,0.9991692304611206,0.002263172995299101
154,0.9989981651306152,0.0022442417684942484,0.9991633892059326,0.002163357101380825
155,0.9990873336791992,0.0022201305255293846,0.9989761710166931,0.0022546115797013044
156,0.9990171790122986,0.0022283822763711214,0.9991195201873779,0.0023016149643808603
157,0.9990552067756653,0.002233794191852212,0.9990522265434265,0.002254989929497242
158,0.9990566372871399,0.002210990060120821,0.9989761710166931,0.0022872183471918106
159,0.9990566372871399,0.0022339390125125647,0.9989761710166931,0.0021936155389994383
160,0.9990785717964172,0.0022185032721608877,0.9990902543067932,0.002212733495980501
161,0.9990215301513672,0.002224479103460908,0.9991897344589233,0.0021530287340283394
162,0.9990552067756653,0.00222258223220706,0.9991136789321899,0.0021404302679002285
163,0.9990420341491699,0.002223539398983121,0.9990317821502686,0.0021731597371399403
164,0.9990420341491699,0.002221684902906418,0.9991926550865173,0.002180397743359208
165,0.9990302920341492,0.0021955017000436783,0.9990668892860413,0.0021720801014453173
166,0.9990829825401306,0.00220920005813241,0.9990698099136353,0.0021492198575288057
167,0.9990610480308533,0.0022009846288710833,0.9990698099136353,0.0022173726465553045
168,0.9990537166595459,0.0022217684891074896,0.9991633892059326,0.0021395680960267782
169,0.9990698099136353,0.002199186012148857,0.9991165995597839,0.002165492158383131
170,0.9990756511688232,0.0022016579750925303,0.9991136789321899,0.002152649685740471
171,0.999096155166626,0.0021839479450136423,0.9989791512489319,0.0022448108065873384
172,0.9990361928939819,0.0022013531997799873,0.9989615678787231,0.0022229873575270176
173,0.9990888237953186,0.002186751691624522,0.9992102384567261,0.0022013329435139894
174,0.9990712404251099,0.002201961586251855,0.9990902543067932,0.0021186780650168657
175,0.9990610480308533,0.002185599645599723,0.9989381432533264,0.0022194888442754745
176,0.9990683197975159,0.002179221948608756,0.9990844130516052,0.002371820155531168
177,0.9990507960319519,0.0022079816553741693,0.9990756511688232,0.002128814347088337
178,0.9991034269332886,0.0021830087061971426,0.9991984963417053,0.0021442058496177197
179,0.9990507960319519,0.002179390052333474,0.9991868138313293,0.0021545528434216976
180,0.9991224408149719,0.0021725730039179325,0.9990902543067932,0.002116011455655098
181,0.9990844130516052,0.002189280465245247,0.9989791512489319,0.0022181025706231594
182,0.9990566372871399,0.002170065650716424,0.9990814924240112,0.0021510296501219273
183,0.9990595579147339,0.002165241166949272,0.9991926550865173,0.0021148687228560448
184,0.9990624785423279,0.002170515013858676,0.999104917049408,0.0021903114393353462
185,0.9990931749343872,0.0021718954667448997,0.9989820718765259,0.002171240746974945
186,0.9990814924240112,0.0021612064447253942,0.9991868138313293,0.0021704260725528
187,0.9990888237953186,0.00215043593198061,0.9990522265434265,0.002120165852829814
188,0.9990771412849426,0.0021626511588692665,0.9990405440330505,0.002178377704694867
189,0.9990917444229126,0.0021601354237645864,0.9989498853683472,0.002211466198787093
190,0.9990434646606445,0.0021614315919578075,0.9989966750144958,0.0021838396787643433
191,0.9990552067756653,0.002166863763704896,0.999107837677002,0.0021377424709498882
192,0.9990859031677246,0.00216683535836637,0.9990814924240112,0.0020861010998487473
193,0.9990507960319519,0.002164209960028529,0.9990405440330505,0.0021123401820659637
194,0.9990639686584473,0.0021625261288136244,0.9991692304611206,0.002128778025507927
195,0.9990829825401306,0.002146882936358452,0.9990581274032593,0.002162658842280507
196,0.999101996421814,0.0021469080820679665,0.9991633892059326,0.002192305400967598
197,0.9990800619125366,0.0021502594463527203,0.9991604685783386,0.00211610971018672
198,0.99909907579422,0.0021514003165066242,0.9989995956420898,0.002172674285247922
199,0.9990829825401306,0.002152384025976062,0.9991838932037354,0.002119972836226225
200,0.9990931749343872,0.0021489134524017572,0.9989732503890991,0.0021438891999423504
201,0.9990756511688232,0.002151860622689128,0.9992482662200928,0.002223389921709895
202,0.9991239309310913,0.002135832328349352,0.999101996421814,0.0021375841461122036
203,0.9990800619125366,0.0021343461703509092,0.9992102384567261,0.0021192387212067842
204,0.9990698099136353,0.0021351142786443233,0.9991575479507446,0.002220045542344451
205,0.999107837677002,0.0021427783649414778,0.9991897344589233,0.0020720295142382383
206,0.9991005063056946,0.0021409555338323116,0.9992102384567261,0.002076494274660945
207,0.9990785717964172,0.0021362591069191694,0.9991838932037354,0.0021621822379529476
208,0.99909907579422,0.0021451825741678476,0.9990785717964172,0.002153725828975439
209,0.9990917444229126,0.002128196880221367,0.9992482662200928,0.002111587906256318
210,0.999107837677002,0.0021202804055064917,0.9989528059959412,0.0022768445778638124
211,0.9990756511688232,0.002133802277967334,0.9991429448127747,0.0022104820236563683
212,0.99909907579422,0.002116041723638773,0.9991165995597839,0.0021424908190965652
213,0.9990771412849426,0.0021213877480477095,0.999101996421814,0.00206415425054729
214,0.9990624785423279,0.0021352532785385847,0.9992072582244873,0.0020730907563120127
215,0.9990946650505066,0.002112350193783641,0.999101996421814,0.0020663044415414333
216,0.9990595579147339,0.0021161569748073816,0.9992160797119141,0.0021601379849016666
217,0.9991136789321899,0.0021197483874857426,0.9991838932037354,0.0020812596194446087
218,0.9990566372871399,0.0021347454749047756,0.9990639686584473,0.0020474055781960487
219,0.9991034269332886,0.0021222843788564205,0.9990902543067932,0.002286107512190938
220,0.9990785717964172,0.0021121518220752478,0.9991136789321899,0.002056433353573084
221,0.9990668892860413,0.0021151727996766567,0.9991165995597839,0.0020818409975618124
222,0.9990698099136353,0.002119822660461068,0.9989937543869019,0.0020719480235129595
223,0.9990917444229126,0.0021094726398587227,0.999224841594696,0.0020288361702114344
224,0.9990946650505066,0.002100681886076927,0.9991282820701599,0.002054329263046384
225,0.9991224408149719,0.0021089583169668913,0.9990785717964172,0.0021022569853812456
226,0.999104917049408,0.0021022772416472435,0.9992131590843201,0.0020631500519812107
227,0.9991472959518433,0.0020998059771955013,0.9990434646606445,0.002247649012133479
228,0.9991239309310913,0.002105248160660267,0.9991517066955566,0.002044693334028125
229,0.9991063475608826,0.0020928471349179745,0.9989937543869019,0.002120611723512411
230,0.9990844130516052,0.002117651514708996,0.9992072582244873,0.00205523194745183
231,0.9990975856781006,0.0021027792245149612,0.9990288615226746,0.002165416954085231
232,0.999107837677002,0.002096515381708741,0.9992014169692993,0.0020573085639625788
233,0.9990698099136353,0.0021107408683747053,0.9990727305412292,0.0020420451182872057
234,0.999104917049408,0.0020938136149197817,0.9991604685783386,0.002033521654084325
235,0.9990756511688232,0.0020961209665983915,0.9991312026977539,0.002297577215358615
236,0.9990931749343872,0.00208876165561378,0.99909907579422,0.0020429682917892933
237,0.99915611743927,0.002082257764413953,0.9991838932037354,0.0020521755795925856
238,0.9990800619125366,0.0020980152767151594,0.9991136789321899,0.002043199958279729
239,0.9990917444229126,0.0020747839007526636,0.9989966750144958,0.002054787939414382
240,0.9990888237953186,0.0020738320890814066,0.9989791512489319,0.0021716465707868338
241,0.9991121888160706,0.0020706309005618095,0.9992160797119141,0.0021097080316394567
242,0.9991297721862793,0.0020901591051369905,0.9992482662200928,0.0020558375399559736
243,0.9991443753242493,0.0020673719700425863,0.9992102384567261,0.0019980461802333593
244,0.9991092681884766,0.0020878727082163095,0.9991282820701599,0.0020158663392066956
245,0.9991063475608826,0.0020846116822212934,0.999104917049408,0.0020732947159558535
246,0.9990873336791992,0.0020871227607131004,0.999110758304596,0.002018790226429701
247,0.9991136789321899,0.0020791220013052225,0.9990141987800598,0.0021405061706900597
248,0.9991356134414673,0.0020804426167160273,0.9992043375968933,0.0020363598596304655
249,0.9991063475608826,0.0020733296405524015,0.9991517066955566,0.0020308655221015215
250,0.9991239309310913,0.0020730597898364067,0.9991517066955566,0.002035680925473571
251,0.99917072057724,0.0020564766600728035,0.9991282820701599,0.002050083829089999
252,0.9991297721862793,0.00208571320399642,0.999110758304596,0.001992017263546586
253,0.999167799949646,0.002046420471742749,0.9990493059158325,0.0021326099522411823
254,0.9991268515586853,0.0020594194065779448,0.9992102384567261,0.0020077929366379976
255,0.9991239309310913,0.0020613297820091248,0.9992541074752808,0.0020032573956996202
256,0.9991165995597839,0.0020607176702469587,0.9992072582244873,0.001996424747630954
257,0.999153196811676,0.002063437132164836,0.9991371035575867,0.0020449168514460325
258,0.9990946650505066,0.0020773697178810835,0.9991955757141113,0.0020298005547374487
259,0.9991268515586853,0.002050513168796897,0.9989732503890991,0.002285050693899393
260,0.999110758304596,0.0020678089931607246,0.9991984963417053,0.0019824705086648464
261,0.9991253614425659,0.0020495320204645395,0.9990756511688232,0.0020251742098480463
262,0.9991268515586853,0.002062738174572587,0.999224841594696,0.002004410373046994
263,0.9991385340690613,0.0020520524121820927,0.9991517066955566,0.00198743911460042
264,0.9991224408149719,0.0020434530451893806,0.9990814924240112,0.002066090004518628
265,0.9991253614425659,0.0020710674580186605,0.9989761710166931,0.002254119608551264
266,0.9991180896759033,0.0020495394710451365,0.9991136789321899,0.0020553916692733765
267,0.9991458654403687,0.0020603053271770477,0.9991838932037354,0.002050357172265649
268,0.9991239309310913,0.0020451138261705637,0.99909907579422,0.0020533574279397726
269,0.9991165995597839,0.0020534119103103876,0.9991400241851807,0.0020363202784210443
270,0.9991663098335266,0.0020347151439636946,0.9989966750144958,0.0020871807355433702
271,0.9991429448127747,0.002059524180367589,0.9991517066955566,0.0019790923688560724
272,0.9991400241851807,0.0020420809742063284,0.9992072582244873,0.0020369053818285465
273,0.9991195201873779,0.0020559849217534065,0.9991868138313293,0.00199527433142066
274,0.9991312026977539,0.002057744888588786,0.9989966750144958,0.002071562921628356
275,0.9991517066955566,0.0020291891414672136,0.9991282820701599,0.0022231012117117643
276,0.9990859031677246,0.0020520216785371304,0.9992014169692993,0.001982512418180704
277,0.9990829825401306,0.0020433440804481506,0.999233603477478,0.0020226873457431793
278,0.999107837677002,0.0020527616143226624,0.99909907579422,0.0020877295173704624
279,0.999096155166626,0.002047543413937092,0.9990463852882385,0.002125580795109272
280,0.9991297721862793,0.002035164274275303,0.99922776222229,0.001962366746738553
281,0.9991371035575867,0.002029944444075227,0.999224841594696,0.0019914915319532156
282,0.9991034269332886,0.0020296024158596992,0.999221920967102,0.001982729649171233
283,0.9991092681884766,0.002036814810708165,0.9991400241851807,0.002006581984460354
284,0.9991312026977539,0.0020434686448425055,0.9991312026977539,0.001954870531335473
285,0.9991443753242493,0.002022667322307825,0.999224841594696,0.0019482841016724706
286,0.9991663098335266,0.002017540857195854,0.9991165995597839,0.0020302017219364643
287,0.9991297721862793,0.0020325493533164263,0.9991253614425659,0.0019777610432356596
288,0.9991136789321899,0.002035439247265458,0.9990259408950806,0.0022640028037130833
289,0.9991165995597839,0.0020334019791334867,0.9992482662200928,0.0019466155208647251
